,MATS5s,ATSC2p,PEOE_VSA9,GATS2p,PEOE_VSA11,ATSC4i,GATS4i,BCUTi-1h,MATS4i,MATS4dv,SlogP_VSA10,BCUTdv-1h,VSA_EState8,AATSC4i,GATS4d,AMID_N,AATSC2c,AATSC3i,AATS1dv,EState_VSA6,RPCS,VSA_EState4,PEOE_VSA10,AATS5dv,MATS2p,ATS4s,ATSC3d,GATS4pe,ATSC7c,JGI4,AATS4i,JGI5,MATS3i,ATS4dv,GATS4dv,ATSC3m,ATSC2s,ATSC3p,ATSC2i,AATS3i,MATS3c,MATS2c,VE3_Dzi,MATS1c,MAXaaO,AATSC1v,ATSC1s,SsCH3,GATS5c,AATSC2s,AATSC3d,ATSC8c,AATS2m,ETA_dAlpha_B,MATS2are,ATSC1v,MATS2se,FNSA2,GATS3i,ATSC2v,BCUTZ-1l,GeomDiameter,GATS4are,AATSC2m,AATSC1c,AATSC2se,SaaO,ATSC6se,CIC5,AATS3Z,WNSA2,ATSC4are,ATSC4m,AMID,BalabanJ,VSA_EState7,AATSC1s,SIC5,PBF,ATSC4pe,ATSC6p,ATSC7dv,ATSC2c,BCUTp-1l,MATS4p,GATS4v,AATSC4dv,MATS3s,JGI7,BIC1,ATSC4v,AETA_eta_L,MATS4are,ATSC4dv,SRW09,AATSC5dv,MAXaaCH,AATSC4se,ETA_shape_y,AATSC2i
0,-0.38058837155432,-0.2939981945346588,5.693927994848461,1.059502212392554,0.0,4.493198573888229,0.6066815159386373,14.564911549578945,0.1657189849607849,-0.519377990430622,0.0,6.033207380583832,3.7743055555555554,0.2364841354678015,1.368421052631579,0.2789065172701208,0.0004895162593159,-0.048898777259059,7.571428571428571,0.0,24.39514912556508,0.9421296296296298,5.760247418874442,0.0,-0.0594438692048487,39.5,-5.0,1.4124944297973556,0.0,0.0,173.86904083264437,0.0,-0.0342663820436196,1,1.5184808612440197,-489.9077004693875,4.98767006802721,-0.9706918183225104,-10.436728274720878,166.34361884690003,-0.2773666012393442,0.0396617285770963,0.5929845171138594,-0.157832858629675,4.71412037037037,-4.326750107152527,1.0972222222222217,3.7743055555555554,0.067577128373184,0.2168552203490091,-0.25,0.0,70.30224560869566,0.038095238095238,0.1648893746255118,-60.57450150013538,0.0676360411223535,-0.1579638964155215,1.0332482125453526,173.245559388125,5.755254458841941,6.297987108461935,1.393414917588348,12.741228067213848,-0.0019480177320903,0.0057280949423247,4.71412037037037,0.2720367551020397,0.6792696431662093,13.5,-10.98451922867415,-0.940034183673469,-230.7824456173471,1.9219342722316648,2.2571532373031413,0.0,0.0783730158730158,0.8215901440575147,0.2537017486487973,-0.9286005102040809,1.4320134474612722,0.0,0.0112588739642661,0.7157293772610627,0.0362274737694733,0.9628119310306152,-2.3319011815252413,-0.7202918693537179,0.0,0.6391641768657057,-109.16668530119009,0.21191117543608,-0.3579925477926183,-44.30612244897959,6.502790045915623,1.2244897959183674,1.8888888888888888,-0.0254774232008592,0.3092783505154639,-0.4537707945530816
1,-0.404123029889901,0.4360644834507502,13.30664111289061,0.8409962918901627,0.0,-0.3760114871295646,0.8698388420626668,14.564904322061588,-0.0175129958000834,-0.5514723203769141,0.0,6.034253157024687,0.0,-0.0250674324753043,1.261386138613861,0.2197205539691952,-0.0121325573618684,-0.1838694310379862,11.428571428571429,0.0,25.95050066825688,0.0,0.0,0.7272727272727273,0.1028659287099977,101.66666666666664,-4.331632653061224,1.5265177266399026,0.0176331855923978,0.0416666666666666,168.07254111182334,0.04,-0.128457694129797,105,1.570259128386337,-16.35830774999995,1.3015873015873023,-0.4611860582197499,-2.233057042631395,162.74821586160877,0.3843755843355153,-0.2648180364091052,0.9787819604092172,-0.381376698166179,4.461620370370371,-6.238328223225518,-1.6904761904761891,1.2825925925925925,0.8930682370243159,0.0619803476946334,-0.2548019207683072,0.0,99.42504528571428,0.0666666666666666,-0.0954533255634697,-87.33659512515726,-0.1175293383173516,-0.4238829585435338,1.0609741477324297,196.23343399015283,5.768104773936666,7.509681657467792,1.5215230031209863,5.768429273809525,-0.0174726568088927,-0.019984700680272,4.461620370370371,0.2714335510204068,0.3396348215831044,25.88235294117647,-34.28006937354948,-1.2799882653061248,-236.22841775000003,1.9351878323489675,2.2354623182291338,1.3812037037037035,-0.1207482993197277,0.9107950720287574,0.1287121734992866,-1.2109566326530623,-0.4727400396180005,22.10204081632653,-0.254783704599237,0.7152354843591585,-0.1815656292078142,1.075447545524025,-3.1850340136054425,0.1384578371225791,0.0,0.8134295250498947,-192.2244425408084,0.1799845016631064,-0.3443967407755181,-47.775510204081634,6.293419278846481,-4.243042671614099,1.4363425925925926,-0.0611892829931971,0.2564102564102564,-0.106336049649114
2,-0.404123029889901,0.4360644834507502,13.30664111289061,0.8409962918901627,0.0,-0.3760114871295646,0.8698388420626668,14.564904322061588,-0.0175129958000834,-0.5514723203769141,0.0,6.034253157024687,0.0,-0.0250674324753043,1.261386138613861,0.2197205539691952,-0.0121325573618684,-0.1838694310379862,11.428571428571429,0.0,25.95050066825688,0.0,0.0,0.7272727272727273,0.1028659287099977,101.66666666666664,-4.331632653061224,1.5265177266399026,0.0176331855923978,0.0416666666666666,168.07254111182334,0.04,-0.128457694129797,105,1.570259128386337,-16.35830774999995,1.3015873015873023,-0.4611860582197499,-2.233057042631395,162.74821586160877,0.3843755843355153,-0.2648180364091052,0.9787819604092172,-0.381376698166179,4.461620370370371,-6.238328223225518,-1.6904761904761891,1.2825925925925925,0.8930682370243159,0.0619803476946334,-0.2548019207683072,0.0,99.42504528571428,0.0666666666666666,-0.0954533255634697,-87.33659512515726,-0.1175293383173516,-0.4238829585435338,1.0609741477324297,196.23343399015283,5.768104773936666,7.509681657467792,1.5215230031209863,5.768429273809525,-0.0174726568088927,-0.019984700680272,4.461620370370371,0.2714335510204068,0.3396348215831044,25.88235294117647,-34.28006937354948,-1.2799882653061248,-236.22841775000003,1.9351878323489675,2.2354623182291338,1.3812037037037035,-0.1207482993197277,0.9107950720287574,0.1287121734992866,-1.2109566326530623,-0.4727400396180005,22.10204081632653,-0.254783704599237,0.7152354843591585,-0.1815656292078142,1.075447545524025,-3.1850340136054425,0.1384578371225791,0.0,0.8134295250498947,-192.2244425408084,0.1799845016631064,-0.3443967407755181,-47.775510204081634,6.293419278846481,-4.243042671614099,1.4363425925925926,-0.0611892829931971,0.2564102564102564,-0.106336049649114
3,-0.4015141724821228,0.0121255274016677,12.803725536125995,0.9867881503824858,0.0,8.267375886446635,0.5839178550932135,14.564904157291616,0.2967063614057034,-0.2447994987468671,0.0,6.0307726823808885,2.106572184429328,0.4133687943223317,1.379710144927536,0.1980535956752064,-0.0005103258401472,-0.1975147738644491,9.705882352941176,6.923737199690624,29.13694328885844,0.3489351851851854,11.826614487336052,1.75,0.0021723725244366,135.91666666666666,-2.4152249134948094,1.271709004956261,-0.0202446911287023,0.03125,168.10586100328246,0.02,-0.1417714415846629,154,1.4230576441102756,110.66856452249132,5.349192618223761,-0.282393265695228,-4.00136465830733,165.5356324812998,-0.2821362419606147,-0.0141653995830204,1.134606636860645,-0.3466607121848613,4.431121504157218,-5.663450834987234,-0.3627450980392156,1.7414795918367347,0.4376602635168606,0.1981182451193985,-0.0928932659036465,0.0,84.50498103703704,0.0599999999999999,-0.0047380843263582,-96.27866419478298,-0.0202582577565833,-0.4599839201320642,1.0100853987042164,102.58694064619078,5.758745162539395,7.926640424335539,1.2497870064727905,4.175783310777906,-0.012488876021813,-0.0030770821478918,4.431121504157218,-0.1713783806228384,0.3973463236566736,18.57692307692308,-45.87920844480335,0.6940844290657445,-142.7589138062284,1.9414986826137504,2.1832030703205856,2.565462962962963,-0.0213379469434832,0.9027890065087106,0.2089309654125376,0.4106681660899661,-1.2353824388109271,-11.21107266435986,-0.0137787976839758,0.7160217949428079,0.1568200461943834,0.8913174746005855,-1.3519031141868514,-0.0484671053939598,0.0,0.7605160665229497,-103.87316927973907,0.217047014213353,0.1541286321082365,-27.038062283737027,6.293419278846481,-2.860726643598616,1.3174537037037035,0.0316463487889274,0.2272727272727272,-0.1481986910484196
4,-0.38058837155432,-0.2939981945346588,5.693927994848461,1.059502212392554,0.0,4.493198573888229,0.6066815159386373,14.564911549578945,0.1657189849607849,-0.519377990430622,0.0,6.033207380583832,3.7743055555555554,0.2364841354678015,1.368421052631579,0.2789065172701208,0.0004895162593159,-0.048898777259059,7.571428571428571,0.0,24.39514912556508,0.9421296296296298,5.760247418874442,0.0,-0.0594438692048487,39.5,-5.0,1.4124944297973556,0.0,0.0,173.86904083264437,0.0,-0.0342663820436196,1,1.5184808612440197,-489.9077004693875,4.98767006802721,-0.9706918183225104,-10.436728274720878,166.34361884690003,-0.2773666012393442,0.0396617285770963,0.5929845171138594,-0.157832858629675,4.71412037037037,-4.326750107152527,1.0972222222222217,3.7743055555555554,0.067577128373184,0.2168552203490091,-0.25,0.0,70.30224560869566,0.038095238095238,0.1648893746255118,-60.57450150013538,0.0676360411223535,-0.1579638964155215,1.0332482125453526,173.245559388125,5.755254458841941,6.297987108461935,1.393414917588348,12.741228067213848,-0.0019480177320903,0.0057280949423247,4.71412037037037,0.2720367551020397,0.6792696431662093,13.5,-10.98451922867415,-0.940034183673469,-230.7824456173471,1.9219342722316648,2.2571532373031413,0.0,0.0783730158730158,0.8215901440575147,0.2537017486487973,-0.9286005102040809,1.4320134474612722,0.0,0.0112588739642661,0.7157293772610627,0.0362274737694733,0.9628119310306152,-2.3319011815252413,-0.7202918693537179,0.0,0.6391641768657057,-109.16668530119009,0.21191117543608,-0.3579925477926183,-44.30612244897959,6.502790045915623,1.2244897959183674,1.8888888888888888,-0.0254774232008592,0.3092783505154639,-0.4537707945530816
5,-0.6122598431980704,-0.559702462598332,6.606881964512918,1.083208818111879,5.693927994848461,-5.024261467727823,1.1296343356901923,14.564914355641516,-0.2003497924742256,-0.3478835978835978,0.0,6.030898741025329,2.0869803476946336,-0.2791256370959901,1.6972624798711753,0.1991637268461429,-0.0047838466675759,0.3638675875304374,9.823529411764708,6.923737199690624,27.6997368740432,0.2100462962962965,6.263162995639057,1.5294117647058822,-0.1002745869380436,117.08333333333331,-1.8269896193771624,1.2261089724686316,-0.0017850394632645,0.03125,161.53622157344446,0.02,0.2611755638366891,134,1.4296853244221666,199.68558322837367,5.999519415609381,0.9999024872747716,-11.655977211707324,170.48237329071318,-0.0203669151469756,-0.1293508389724492,1.1338650058192583,-0.3710429654319355,4.431121504157218,-5.663450834987234,-0.696078431372549,1.734109977324263,0.752800830527754,0.2222044228003474,-0.0702688315145062,0.0085400626948807,85.31838800000001,0.0599999999999999,0.0233895601639837,-96.27866419478298,-0.0034354697317541,-0.4253887934959219,0.6175388465479357,27.85086149881073,5.7671026144984525,8.955081180320978,1.2336570069987003,4.989190273740868,-0.0137224672666184,-0.0005218228886325,4.431121504157218,-0.3940239723183396,0.3973463236566736,18.807692307692307,-42.98574118846669,0.1935359861591702,-134.0503609550173,1.9414986826137504,2.1832030703205856,1.325648148148148,-0.0409457900807381,0.9027890065087106,0.2089060032622207,0.0864325259515574,-0.9890431970801316,0.5536332179930792,-0.1291638600245514,0.7159579835375031,-0.1667130792585717,1.079931977337874,-1.921184159938485,0.0684782392588027,0.0,0.7605160665229497,-212.88549621413523,0.2169169707928805,0.0477518545155517,-34.581314878892734,6.293419278846481,-4.422145328719724,1.4563425925925926,0.0148292272202999,0.2272727272727272,-0.4317028596928638
6,-0.5942875013030333,0.142869046543144,12.803725536125995,0.9911947551244696,0.0,-0.5150823469851893,1.0378765984669085,14.564905406427805,-0.0129981212871674,-0.3103448275862069,0.0,6.033777609656902,3.781201814058957,-0.0177614602408685,1.4060777830262947,0.180398713534626,0.0009461349013754,-0.1118134238223838,8.95,13.847474399381248,22.69710616273466,0.3952314814814817,11.323698910571435,1.24,0.0206283160832722,166.91666666666666,-6.07,1.0952293903023007,-0.0184170305806496,0.033,164.76892747201035,0.0271111111111111,-0.0818268557127223,168,1.4160962190518844,18.848054419999883,9.863402777777775,0.5518053211022202,-4.034618611050859,163.5064915724639,-0.3397897876543392,0.03127037165394,1.2752625298836728,-0.3777449207502904,4.681121504157218,-5.126905627176051,-0.656944444444444,3.41666477702192,0.9548715640206756,0.2988909932659932,-0.1896875,0.0074751847038608,79.67266587878785,0.0545454545454545,0.1111455038861431,-102.53811254352102,0.0736839213455956,-0.4368170916708794,1.010906613771327,256.0755635418356,5.747685892670881,8.10136742242559,1.0778536929743354,9.968170692196969,-0.0114292742438231,0.0100506718181818,4.681121504157218,-0.2909801100000019,0.5754887502163473,19.375,-49.12369195186808,1.0403502499999986,-295.2723160975,1.9360050284013208,2.32509584097185,1.3544907407407407,-0.0328472222222222,0.8668444412813986,0.5355938901051795,0.6922222499999979,-2.158315295712627,10.710000000000008,0.0312224517453899,0.7157705687894876,-0.2896157738952212,1.2362374878962707,-1.6727586206896554,-0.1140675492546648,0.0,0.6901481896820548,-539.2713088000718,0.2284194809178415,0.1751216254198399,-48.510000000000005,6.555356891810665,-3.506,1.3544907407407407,0.0322280968965518,0.3061224489795918,-0.1222611700318442
7,0.7945069490403706,-0.4407612918844872,5.693927994848461,1.0807431365571665,0.0,-1.267103879146675,0.6694646135365514,14.564910303430452,-0.0853370241190828,-0.3384615384615385,0.0,6.029592331620044,1.8784722222222223,-0.1267103879146675,0.6346153846153847,0.3242592530319557,-0.0025913085280061,0.2072680414145479,8.454545454545455,12.329530064100666,88.34562059735515,0.925925925925926,6.263162995639057,0.0,-0.1227364076054207,21.5,-2.925619834710744,1.5631140419275067,0.0,0.0,172.2795977012797,0.0,0.1395910638456887,0,1.3076923076923077,-312.0110425123967,1.5293847566574836,-0.7868184740921986,-10.399987237542748,171.71842884438564,-0.1217789141790139,-0.1574690320268736,0.3697998568369336,-0.0581110806255956,4.46412037037037,-5.042536275204121,1.6388888888888888,1.8784722222222223,0.1666131140211744,0.0899638092151461,-0.2089728453364817,0.0,74.66989194117647,0.0444444444444444,-0.0125681462707527,-55.46789902724533,-0.0758999681335328,-0.1545530084980662,0.8149819088348533,22.6443386626181,5.765757152723594,5.278413636249278,1.5300476458834982,5.853962223140496,-0.0009562752552581,-0.0076764550315994,4.46412037037037,0.0,0.4322625001966789,11.285714285714286,-8.297536106270615,-0.6238677685950414,-154.0098977685951,1.929249694707605,2.184105569636068,1.550925925925926,0.1489898989898989,0.8750481154569111,0.1615122798357394,-0.6189223140495866,0.0,0.0,-0.0440522449761046,0.7159802814896694,-0.0500151676507191,1.1183308919488453,-1.6,-0.5777630708140303,0.0,0.7689223858108928,-111.16474522616812,0.1903423806551977,-0.3867411240329937,-16.0,6.22455842927536,4.0,1.805555555555556,-0.0358431074380165,0.1829268292682926,-0.6117639551495734
8,-0.6122598431980704,-0.559702462598332,6.606881964512918,1.083208818111879,5.693927994848461,-5.024261467727823,1.1296343356901923,14.564914355641516,-0.2003497924742256,-0.3478835978835978,0.0,6.030898741025329,2.0869803476946336,-0.2791256370959901,1.6972624798711753,0.1991637268461429,-0.0047838466675759,0.3638675875304374,9.823529411764708,6.923737199690624,27.6997368740432,0.2100462962962965,6.263162995639057,1.5294117647058822,-0.1002745869380436,117.08333333333331,-1.8269896193771624,1.2261089724686316,-0.0017850394632645,0.03125,161.53622157344446,0.02,0.2611755638366891,134,1.4296853244221666,199.68558322837367,5.999519415609381,0.9999024872747716,-11.655977211707324,170.48237329071318,-0.0203669151469756,-0.1293508389724492,1.1338650058192583,-0.3710429654319355,4.431121504157218,-5.663450834987234,-0.696078431372549,1.734109977324263,0.752800830527754,0.2222044228003474,-0.0702688315145062,0.0085400626948807,85.31838800000001,0.0599999999999999,0.0233895601639837,-96.27866419478298,-0.0034354697317541,-0.4253887934959219,0.6175388465479357,27.85086149881073,5.7671026144984525,8.955081180320978,1.2336570069987003,4.989190273740868,-0.0137224672666184,-0.0005218228886325,4.431121504157218,-0.3940239723183396,0.3973463236566736,18.807692307692307,-42.98574118846669,0.1935359861591702,-134.0503609550173,1.9414986826137504,2.1832030703205856,1.325648148148148,-0.0409457900807381,0.9027890065087106,0.2089060032622207,0.0864325259515574,-0.9890431970801316,0.5536332179930792,-0.1291638600245514,0.7159579835375031,-0.1667130792585717,1.079931977337874,-1.921184159938485,0.0684782392588027,0.0,0.7605160665229497,-212.88549621413523,0.2169169707928805,0.0477518545155517,-34.581314878892734,6.293419278846481,-4.422145328719724,1.4563425925925926,0.0148292272202999,0.2272727272727272,-0.4317028596928638
9,-0.0807484978540772,-0.7797483429111326,6.196843571613076,1.0206552666627249,0.0,-14.55381252316925,1.2139320061650694,14.564902149057726,-0.3265896014916589,0.0564055720484128,0.0,6.029521892213278,0.0,-0.5018556042472155,0.9627485527309338,0.1811987859301756,-0.0038328935117163,-0.1132235320001481,8.578947368421053,12.460006567252131,98.10396496532806,2.1521759259259263,6.263162995639057,3.36,-0.116715703364019,79.33333333333333,-3.62037037037037,0.6262876207235402,-0.0159168150535226,0.0134567901234567,154.80695053637052,0.0197222222222222,-0.0736818078396732,114,0.7992406942224253,-149.38257674999997,-2.6245713305898497,-0.8528493130993426,-4.170595728504637,152.44265569881352,-0.1190572777913299,-0.3109635795176768,1.285862613903337,0.0170637227641111,4.718899281934997,0.0435869364152468,2.0283779149519887,0.0,1.1800463602709006,-0.090502459675512,-0.1097081930415263,0.0,85.62898506896553,0.0242424242424242,-0.1378947808268933,0.8281517918896892,-0.1210310971658412,-0.3478936870176766,0.974280533561373,-197.1662832035535,5.688573452695373,7.570072873457916,0.6045266492523992,-5.215521784482761,0.0002103250559751,-0.007980564921243,4.718899281934997,-0.3442174567901231,0.0,16.03030303030303,-34.81130985288693,0.3467645061728386,18.649274750000053,2.043513571489328,1.8171455739989992,3.337962962962963,0.1067567323658941,1.0,0.2605257643493515,0.3589033950617289,0.4316441076022653,-4.6913580246913575,-0.1111539118397751,0.7160229776042567,-0.2546418253737208,1.1522609133450823,0.2103022562792678,-0.102832618025751,0.0,0.5064566454475106,-227.01214891040053,0.171953893175011,0.1109852824974755,6.098765432098767,6.293419278846481,-0.2350617283950616,2.02037037037037,0.0049335576841208,0.1910828025477706,-0.1438136458105047
